tad,genelist
776|chr13|101150000|102900000,NALCN|Ensembl:ENSG00000102452|HGNC:NALCN;ITGBL1|Ensembl:ENSG00000198542|HGNC:ITGBL1;FGF14|Ensembl:ENSG00000102466|HGNC:FGF14;TPP2|Ensembl:ENSG00000134900|HGNC:TPP2;METTL21C|Ensembl:ENSG00000139780|HGNC:METTL21C;CCDC168|Ensembl:ENSG00000175820|HGNC:CCDC168;TEX30|Ensembl:ENSG00000151287|HGNC:TEX30;POGLUT2|Ensembl:ENSG00000134901|HGNC:POGLUT2;BIVM-ERCC5|Ensembl:ENSG00000270181|HGNC:BIVM-ERCC5;BIVM|Ensembl:ENSG00000134897|HGNC:BIVM;ERCC5|Ensembl:ENSG00000134899|HGNC:ERCC5
777|chr13|102900000|107150000,SLC10A2|Ensembl:ENSG00000125255|HGNC:SLC10A2;DAOA|Ensembl:ENSG00000182346|HGNC:DAOA;EFNB2|Ensembl:ENSG00000125266|HGNC:EFNB2;ARGLU1|Ensembl:ENSG00000134884|HGNC:ARGLU1
778|chr13|107150000|108200000,FAM155A|Ensembl:ENSG00000204442|HGNC:FAM155A
779|chr13|108200000|108900000,LIG4|Ensembl:ENSG00000174405|HGNC:LIG4;ABHD13|Ensembl:ENSG00000139826|HGNC:ABHD13;TNFSF13B|Ensembl:ENSG00000102524|HGNC:TNFSF13B;MYO16|Ensembl:ENSG00000041515|HGNC:MYO16
780|chr13|108900000|110200000,MYO16|Ensembl:ENSG00000041515|HGNC:MYO16;IRS2|Ensembl:ENSG00000185950|HGNC:IRS2;COL4A1|Ensembl:ENSG00000187498|HGNC:COL4A1
781|chr13|110200000|110450000,COL4A1|Ensembl:ENSG00000187498|HGNC:COL4A1;COL4A2|Ensembl:ENSG00000134871|HGNC:COL4A2
782|chr13|110550000|110900000,RAB20|Ensembl:ENSG00000139832|HGNC:RAB20;NAXD|Ensembl:ENSG00000213995|HGNC:NAXD;CARS2|Ensembl:ENSG00000134905|HGNC:CARS2;ING1|Ensembl:ENSG00000153487|HGNC:ING1;ANKRD10|Ensembl:ENSG00000088448|HGNC:ANKRD10
783|chr13|110900000|111300000,ANKRD10|Ensembl:ENSG00000088448|HGNC:ANKRD10;ARHGEF7|Ensembl:ENSG00000102606|HGNC:ARHGEF7
784|chr13|112650000|112850000,ATP11A|Ensembl:ENSG00000068650|HGNC:ATP11A
785|chr13|113000000|113500000,MCF2L|Ensembl:ENSG00000126217|HGNC:MCF2L;F7|Ensembl:ENSG00000057593|HGNC:F7;F10|Ensembl:ENSG00000126218|HGNC:F10;PROZ|Ensembl:ENSG00000126231|HGNC:PROZ;PCID2|Ensembl:ENSG00000126226|HGNC:PCID2;CUL4A|Ensembl:ENSG00000139842|HGNC:CUL4A;LAMP1|Ensembl:ENSG00000185896|HGNC:LAMP1;GRTP1|Ensembl:ENSG00000139835|HGNC:GRTP1;ADPRHL1|Ensembl:ENSG00000153531|HGNC:ADPRHL1;DCUN1D2|Ensembl:ENSG00000150401|HGNC:DCUN1D2;TMCO3|Ensembl:ENSG00000150403|HGNC:TMCO3
786|chr14|18650000|20300000,POTEM|Ensembl:ENSG00000222036|HGNC:POTEM;POTEG|Ensembl:ENSG00000187537|HGNC:POTEG;OR11H2|Ensembl:ENSG00000258453|HGNC:OR11H2;OR4N2|Ensembl:ENSG00000176294|HGNC:OR4N2;OR4Q3|Ensembl:ENSG00000182652|HGNC:OR4Q3;OR4M1|Ensembl:ENSG00000176299|HGNC:OR4M1;OR4K2|Ensembl:ENSG00000165762|HGNC:OR4K2;OR4K5|Ensembl:ENSG00000176281|HGNC:OR4K5;OR4K1|Ensembl:ENSG00000155249|HGNC:OR4K1;OR4K15|Ensembl:ENSG00000169488|HGNC:OR4K15;OR4K14|Ensembl:ENSG00000169484|HGNC:OR4K14;OR4K13|Ensembl:ENSG00000176253|HGNC:OR4K13;OR4L1|Ensembl:ENSG00000176246|HGNC:OR4L1;OR4K17|Ensembl:ENSG00000176230|HGNC:OR4K17;OR4N5|Ensembl:ENSG00000184394|HGNC:OR4N5;OR11G2|Ensembl:ENSG00000196832|HGNC:OR11G2;OR11H6|Ensembl:ENSG00000176219|HGNC:OR11H6;OR11H4|Ensembl:ENSG00000176198|HGNC:OR11H4;TTC5|Ensembl:ENSG00000136319|HGNC:TTC5
787|chr14|20300000|20700000,TTC5|Ensembl:ENSG00000136319|HGNC:TTC5;CCNB1IP1|Ensembl:ENSG00000100814|HGNC:CCNB1IP1;PARP2|Ensembl:ENSG00000129484|HGNC:PARP2;TEP1|Ensembl:ENSG00000129566|HGNC:TEP1;KLHL33|Ensembl:ENSG00000185271|HGNC:KLHL33;OSGEP|Ensembl:ENSG00000092094|HGNC:OSGEP;APEX1|Ensembl:ENSG00000100823|HGNC:APEX1;PIP4P1|Ensembl:ENSG00000165782|HGNC:PIP4P1;PNP|Ensembl:ENSG00000198805|HGNC:PNP;RNASE10|Ensembl:ENSG00000182545|HGNC:RNASE10;RNASE9|Ensembl:ENSG00000188655|HGNC:RNASE9;RNASE11|Ensembl:ENSG00000173464|HGNC:RNASE11;RNASE12|Ensembl:ENSG00000258436|HGNC:RNASE12;OR6S1|Ensembl:ENSG00000181803|HGNC:OR6S1;ANG|Ensembl:ENSG00000214274|HGNC:ANG;RNASE4|Ensembl:ENSG00000258818|HGNC:RNASE4
788|chr14|20700000|21150000,RNASE4|Ensembl:ENSG00000258818|HGNC:RNASE4;EDDM3A|Ensembl:ENSG00000181562|HGNC:EDDM3A;EDDM3B|Ensembl:ENSG00000181552|HGNC:EDDM3B;RNASE6|Ensembl:ENSG00000169413|HGNC:RNASE6;RNASE1|Ensembl:ENSG00000129538|HGNC:RNASE1;RNASE3|Ensembl:ENSG00000169397|HGNC:RNASE3;RNASE2|Ensembl:ENSG00000169385|HGNC:RNASE2;METTL17|Ensembl:ENSG00000165792|HGNC:METTL17;SLC39A2|Ensembl:ENSG00000165794|HGNC:SLC39A2;NDRG2|Ensembl:ENSG00000165795|HGNC:NDRG2;TPPP2|Ensembl:ENSG00000179636|HGNC:TPPP2;RNASE13|Ensembl:ENSG00000206150|HGNC:RNASE13;RNASE7|Ensembl:ENSG00000165799|HGNC:RNASE7;RNASE8|Ensembl:ENSG00000173431|HGNC:RNASE8;ARHGEF40|Ensembl:ENSG00000165801|HGNC:ARHGEF40;ZNF219|Ensembl:ENSG00000165804|HGNC:ZNF219;TMEM253|Ensembl:ENSG00000232070|HGNC:TMEM253;OR5AU1|Ensembl:ENSG00000169327|HGNC:OR5AU1
789|chr14|21200000|21650000,HNRNPC|Ensembl:ENSG00000092199|HGNC:HNRNPC;RPGRIP1|Ensembl:ENSG00000092200|HGNC:RPGRIP1;SUPT16H|Ensembl:ENSG00000092201|HGNC:SUPT16H;CHD8|Ensembl:ENSG00000100888|HGNC:CHD8;RAB2B|Ensembl:ENSG00000129472|HGNC:RAB2B;TOX4|Ensembl:ENSG00000092203|HGNC:TOX4;METTL3|Ensembl:ENSG00000165819|HGNC:METTL3;SALL2|Ensembl:ENSG00000165821|HGNC:SALL2;OR10G3|Ensembl:ENSG00000169208|HGNC:OR10G3;OR10G2|Ensembl:ENSG00000255582|HGNC:OR10G2
790|chr14|21750000|22950000,DAD1|Ensembl:ENSG00000129562|HGNC:DAD1;ABHD4|Ensembl:ENSG00000100439|HGNC:ABHD4;OR6J1|Ensembl:ENSG00000255804|HGNC:OR6J1;OXA1L|Ensembl:ENSG00000155463|HGNC:OXA1L;SLC7A7|Ensembl:ENSG00000155465|HGNC:SLC7A7;MRPL52|Ensembl:ENSG00000172590|HGNC:MRPL52;MMP14|Ensembl:ENSG00000157227|HGNC:MMP14;LRP10|Ensembl:ENSG00000197324|HGNC:LRP10;REM2|Ensembl:ENSG00000139890|HGNC:REM2;RBM23|Ensembl:ENSG00000100461|HGNC:RBM23;PRMT5|Ensembl:ENSG00000100462|HGNC:PRMT5;HAUS4|Ensembl:ENSG00000092036|HGNC:HAUS4
791|chr14|22950000|23100000,HAUS4|Ensembl:ENSG00000092036|HGNC:HAUS4;AJUBA|Ensembl:ENSG00000129474|HGNC:AJUBA;C14orf93|Ensembl:ENSG00000100802|HGNC:C14orf93;PSMB5|Ensembl:ENSG00000100804|HGNC:PSMB5;PSMB11|Ensembl:ENSG00000222028|HGNC:PSMB11;CDH24|Ensembl:ENSG00000139880|HGNC:CDH24;ACIN1|Ensembl:ENSG00000100813|HGNC:ACIN1;C14orf119|Ensembl:ENSG00000179933|HGNC:C14orf119;LMLN2|Ensembl:ENSG00000283654|HGNC:LMLN2
792|chr14|23100000|24500000,C14orf119|Ensembl:ENSG00000179933|HGNC:C14orf119;LMLN2|Ensembl:ENSG00000283654|HGNC:LMLN2;CEBPE|Ensembl:ENSG00000092067|HGNC:CEBPE;SLC7A8|Ensembl:ENSG00000092068|HGNC:SLC7A8;RNF212B|Ensembl:ENSG00000215277|HGNC:RNF212B;HOMEZ|Ensembl:ENSG00000215271|HGNC:HOMEZ;PPP1R3E|Ensembl:ENSG00000235194|HGNC:PPP1R3E;BCL2L2|Ensembl:ENSG00000129473|HGNC:BCL2L2;BCL2L2-PABPN1|Ensembl:ENSG00000258643|HGNC:BCL2L2-PABPN1;PABPN1|Ensembl:ENSG00000100836|HGNC:PABPN1;SLC22A17|Ensembl:ENSG00000092096|HGNC:SLC22A17;EFS|Ensembl:ENSG00000100842|HGNC:EFS;IL25|Ensembl:ENSG00000166090|HGNC:IL25;CMTM5|Ensembl:ENSG00000166091|HGNC:CMTM5;MYH6|Ensembl:ENSG00000197616|HGNC:MYH6;MYH7|Ensembl:ENSG00000092054|HGNC:MYH7;NGDN|Ensembl:ENSG00000129460|HGNC:NGDN;ZFHX2|Ensembl:ENSG00000136367|HGNC:ZFHX2;THTPA|Ensembl:ENSG00000259431|HGNC:THTPA;AP1G2|Ensembl:ENSG00000213983|HGNC:AP1G2;JPH4|Ensembl:ENSG00000092051|HGNC:JPH4;DHRS2|Ensembl:ENSG00000100867|HGNC:DHRS2;DHRS4|Ensembl:ENSG00000157326|HGNC:DHRS4;DHRS4L2|Ensembl:ENSG00000187630|HGNC:DHRS4L2;CARMIL3|Ensembl:ENSG00000186648|HGNC:CARMIL3;CPNE6|Ensembl:ENSG00000100884|HGNC:CPNE6;NRL|Ensembl:ENSG00000129535|HGNC:NRL;PCK2|Ensembl:ENSG00000100889|HGNC:PCK2;DCAF11|Ensembl:ENSG00000100897|HGNC:DCAF11;FITM1|Ensembl:ENSG00000139914|HGNC:FITM1;PSME1|Ensembl:ENSG00000092010|HGNC:PSME1;EMC9|Ensembl:ENSG00000100908|HGNC:EMC9;PSME2|Ensembl:ENSG00000100911|HGNC:PSME2;RNF31|Ensembl:ENSG00000092098|HGNC:RNF31;IRF9|Ensembl:ENSG00000213928|HGNC:IRF9;REC8|Ensembl:ENSG00000100918|HGNC:REC8;IPO4|Ensembl:ENSG00000196497|HGNC:IPO4;TM9SF1|Ensembl:ENSG00000100926|HGNC:TM9SF1;TSSK4|Ensembl:ENSG00000139908|HGNC:TSSK4;CHMP4A|Ensembl:ENSG00000254505|HGNC:CHMP4A;MDP1|Ensembl:ENSG00000213920|HGNC:MDP1;NEDD8-MDP1|Ensembl:ENSG00000255526|HGNC:NEDD8-MDP1;NEDD8|Ensembl:ENSG00000129559|HGNC:NEDD8;GMPR2|Ensembl:ENSG00000100938|HGNC:GMPR2;TINF2|Ensembl:ENSG00000092330|HGNC:TINF2;TGM1|Ensembl:ENSG00000092295|HGNC:TGM1;RABGGTA|Ensembl:ENSG00000100949|HGNC:RABGGTA;DHRS1|Ensembl:ENSG00000157379|HGNC:DHRS1;NOP9|Ensembl:ENSG00000196943|HGNC:NOP9;CIDEB|Ensembl:ENSG00000136305|HGNC:CIDEB;LTB4R2|Ensembl:ENSG00000213906|HGNC:LTB4R2;LTB4R|Ensembl:ENSG00000213903|HGNC:LTB4R;ADCY4|Ensembl:ENSG00000129467|HGNC:ADCY4;RIPK3|Ensembl:ENSG00000129465|HGNC:RIPK3;NFATC4|Ensembl:ENSG00000100968|HGNC:NFATC4;NYNRIN|Ensembl:ENSG00000205978|HGNC:NYNRIN;CBLN3|Ensembl:ENSG00000139899|HGNC:CBLN3;KHNYN|Ensembl:ENSG00000100441|HGNC:KHNYN;SDR39U1|Ensembl:ENSG00000100445|HGNC:SDR39U1
793|chr14|24500000|25200000,CMA1|Ensembl:ENSG00000092009|HGNC:CMA1;CTSG|Ensembl:ENSG00000100448|HGNC:CTSG;GZMH|Ensembl:ENSG00000100450|HGNC:GZMH;GZMB|Ensembl:ENSG00000100453|HGNC:GZMB;STXBP6|Ensembl:ENSG00000168952|HGNC:STXBP6
794|chr14|25200000|25450000,
795|chr14|25450000|28650000,NOVA1|Ensembl:ENSG00000139910|HGNC:NOVA1
796|chr14|28700000|29550000,FOXG1|Ensembl:ENSG00000176165|HGNC:FOXG1
797|chr14|29550000|30600000,PRKD1|Ensembl:ENSG00000184304|HGNC:PRKD1;G2E3|Ensembl:ENSG00000092140|HGNC:G2E3
798|chr14|30600000|31450000,G2E3|Ensembl:ENSG00000092140|HGNC:G2E3;SCFD1|Ensembl:ENSG00000092108|HGNC:SCFD1;COCH|Ensembl:ENSG00000100473|HGNC:COCH;STRN3|Ensembl:ENSG00000196792|HGNC:STRN3;AP4S1|Ensembl:ENSG00000100478|HGNC:AP4S1;HECTD1|Ensembl:ENSG00000092148|HGNC:HECTD1;HEATR5A|Ensembl:ENSG00000129493|HGNC:HEATR5A;DTD2|Ensembl:ENSG00000129480|HGNC:DTD2
799|chr14|31450000|32600000,DTD2|Ensembl:ENSG00000129480|HGNC:DTD2;GPR33|Ensembl:ENSG00000214943|HGNC:GPR33;NUBPL|Ensembl:ENSG00000151413|HGNC:NUBPL;ARHGAP5|Ensembl:ENSG00000100852|HGNC:ARHGAP5;AKAP6|Ensembl:ENSG00000151320|HGNC:AKAP6
800|chr14|32600000|33850000,AKAP6|Ensembl:ENSG00000151320|HGNC:AKAP6;NPAS3|Ensembl:ENSG00000151322|HGNC:NPAS3
801|chr14|33850000|34500000,EGLN3|Ensembl:ENSG00000129521|HGNC:EGLN3;SPTSSA|Ensembl:ENSG00000165389|HGNC:SPTSSA
802|chr14|34550000|35800000,SNX6|Ensembl:ENSG00000129515|HGNC:SNX6;CFL2|Ensembl:ENSG00000165410|HGNC:CFL2;BAZ1A|Ensembl:ENSG00000198604|HGNC:BAZ1A;SRP54|Ensembl:ENSG00000100883|HGNC:SRP54;FAM177A1|Ensembl:ENSG00000151327|HGNC:FAM177A1;PPP2R3C|Ensembl:ENSG00000092020|HGNC:PPP2R3C;PRORP|Ensembl:ENSG00000100890|HGNC:PRORP;PSMA6|Ensembl:ENSG00000100902|HGNC:PSMA6;NFKBIA|Ensembl:ENSG00000100906|HGNC:NFKBIA;INSM2|Ensembl:ENSG00000168348|HGNC:INSM2;RALGAPA1|Ensembl:ENSG00000174373|HGNC:RALGAPA1
803|chr14|35850000|36650000,BRMS1L|Ensembl:ENSG00000100916|HGNC:BRMS1L;MBIP|Ensembl:ENSG00000151332|HGNC:MBIP;NKX2-1|Ensembl:ENSG00000136352|HGNC:NKX2-1;NKX2-8|Ensembl:ENSG00000136327|HGNC:NKX2-8
804|chr14|36650000|37250000,PAX9|Ensembl:ENSG00000198807|HGNC:PAX9;SLC25A21|Ensembl:ENSG00000183032|HGNC:SLC25A21;MIPOL1|Ensembl:ENSG00000151338|HGNC:MIPOL1
805|chr14|37250000|37900000,MIPOL1|Ensembl:ENSG00000151338|HGNC:MIPOL1;FOXA1|Ensembl:ENSG00000129514|HGNC:FOXA1;TTC6|Ensembl:ENSG00000139865|HGNC:TTC6
806|chr14|37900000|39050000,TTC6|Ensembl:ENSG00000139865|HGNC:TTC6;SSTR1|Ensembl:ENSG00000139874|HGNC:SSTR1;CLEC14A|Ensembl:ENSG00000176435|HGNC:CLEC14A;SEC23A|Ensembl:ENSG00000100934|HGNC:SEC23A
807|chr14|39050000|39500000,SEC23A|Ensembl:ENSG00000100934|HGNC:SEC23A;GEMIN2|Ensembl:ENSG00000092208|HGNC:GEMIN2;TRAPPC6B|Ensembl:ENSG00000182400|HGNC:TRAPPC6B;PNN|Ensembl:ENSG00000100941|HGNC:PNN;MIA2|Ensembl:ENSG00000150527|HGNC:MIA2;FBXO33|Ensembl:ENSG00000165355|HGNC:FBXO33
808|chr14|39500000|41700000,LRFN5|Ensembl:ENSG00000165379|HGNC:LRFN5
809|chr14|41950000|42050000,
810|chr14|42050000|44850000,FSCB|Ensembl:ENSG00000189139|HGNC:FSCB
811|chr14|44900000|45350000,C14orf28|Ensembl:ENSG00000179476|HGNC:C14orf28;KLHL28|Ensembl:ENSG00000179454|HGNC:KLHL28;TOGARAM1|Ensembl:ENSG00000198718|HGNC:TOGARAM1;PRPF39|Ensembl:ENSG00000185246|HGNC:PRPF39;FKBP3|Ensembl:ENSG00000100442|HGNC:FKBP3;FANCM|Ensembl:ENSG00000187790|HGNC:FANCM;MIS18BP1|Ensembl:ENSG00000129534|HGNC:MIS18BP1
812|chr14|45350000|49550000,RPL10L|Ensembl:ENSG00000165496|HGNC:RPL10L;MDGA2|Ensembl:ENSG00000139915|HGNC:MDGA2
813|chr14|49600000|50100000,LRR1|Ensembl:ENSG00000165501|HGNC:LRR1;RPL36AL|Ensembl:ENSG00000165502|HGNC:RPL36AL;MGAT2|Ensembl:ENSG00000168282|HGNC:MGAT2;DNAAF2|Ensembl:ENSG00000165506|HGNC:DNAAF2;POLE2|Ensembl:ENSG00000100479|HGNC:POLE2;KLHDC1|Ensembl:ENSG00000197776|HGNC:KLHDC1;KLHDC2|Ensembl:ENSG00000165516|HGNC:KLHDC2;NEMF|Ensembl:ENSG00000165525|HGNC:NEMF;ARF6|Ensembl:ENSG00000165527|HGNC:ARF6
814|chr14|50150000|50550000,SOS2|Ensembl:ENSG00000100485|HGNC:SOS2;L2HGDH|Ensembl:ENSG00000087299|HGNC:L2HGDH;DMAC2L|Ensembl:ENSG00000125375|HGNC:DMAC2L;CDKL1|Ensembl:ENSG00000100490|HGNC:CDKL1;MAP4K5|Ensembl:ENSG00000012983|HGNC:MAP4K5;ATL1|Ensembl:ENSG00000198513|HGNC:ATL1
815|chr14|50550000|50900000,MAP4K5|Ensembl:ENSG00000012983|HGNC:MAP4K5;ATL1|Ensembl:ENSG00000198513|HGNC:ATL1;SAV1|Ensembl:ENSG00000151748|HGNC:SAV1;NIN|Ensembl:ENSG00000100503|HGNC:NIN;PYGL|Ensembl:ENSG00000100504|HGNC:PYGL;ABHD12B|Ensembl:ENSG00000131969|HGNC:ABHD12B
816|chr14|50900000|52000000,PYGL|Ensembl:ENSG00000100504|HGNC:PYGL;ABHD12B|Ensembl:ENSG00000131969|HGNC:ABHD12B;TRIM9|Ensembl:ENSG00000100505|HGNC:TRIM9;TMX1|Ensembl:ENSG00000139921|HGNC:TMX1;FRMD6|Ensembl:ENSG00000139926|HGNC:FRMD6;GNG2|Ensembl:ENSG00000186469|HGNC:GNG2;RTRAF|Ensembl:ENSG00000087302|HGNC:RTRAF
817|chr14|52000000|52200000,RTRAF|Ensembl:ENSG00000087302|HGNC:RTRAF;NID2|Ensembl:ENSG00000087303|HGNC:NID2
818|chr14|52200000|52300000,PTGDR|Ensembl:ENSG00000168229|HGNC:PTGDR
819|chr14|52300000|53150000,PTGER2|Ensembl:ENSG00000125384|HGNC:PTGER2;TXNDC16|Ensembl:ENSG00000087301|HGNC:TXNDC16;GPR137C|Ensembl:ENSG00000180998|HGNC:GPR137C;ERO1A|Ensembl:ENSG00000197930|HGNC:ERO1A;PSMC6|Ensembl:ENSG00000100519|HGNC:PSMC6;STYX|Ensembl:ENSG00000198252|HGNC:STYX;GNPNAT1|Ensembl:ENSG00000100522|HGNC:GNPNAT1;FERMT2|Ensembl:ENSG00000073712|HGNC:FERMT2;DDHD1|Ensembl:ENSG00000100523|HGNC:DDHD1
820|chr14|53150000|53350000,DDHD1|Ensembl:ENSG00000100523|HGNC:DDHD1
821|chr14|53350000|54400000,BMP4|Ensembl:ENSG00000125378|HGNC:BMP4;CDKN3|Ensembl:ENSG00000100526|HGNC:CDKN3
822|chr14|54450000|55050000,GMFB|Ensembl:ENSG00000197045|HGNC:GMFB;CGRRF1|Ensembl:ENSG00000100532|HGNC:CGRRF1;SAMD4A|Ensembl:ENSG00000020577|HGNC:SAMD4A;GCH1|Ensembl:ENSG00000131979|HGNC:GCH1;WDHD1|Ensembl:ENSG00000198554|HGNC:WDHD1;SOCS4|Ensembl:ENSG00000180008|HGNC:SOCS4
823|chr14|55050000|55200000,MAPK1IP1L|Ensembl:ENSG00000168175|HGNC:MAPK1IP1L;LGALS3|Ensembl:ENSG00000131981|HGNC:LGALS3;DLGAP5|Ensembl:ENSG00000126787|HGNC:DLGAP5
824|chr14|55200000|56450000,FBXO34|Ensembl:ENSG00000178974|HGNC:FBXO34;ATG14|Ensembl:ENSG00000126775|HGNC:ATG14;TBPL2|Ensembl:ENSG00000182521|HGNC:TBPL2;KTN1|Ensembl:ENSG00000126777|HGNC:KTN1;PELI2|Ensembl:ENSG00000139946|HGNC:PELI2
825|chr14|56500000|57400000,TMEM260|Ensembl:ENSG00000070269|HGNC:TMEM260;OTX2|Ensembl:ENSG00000165588|HGNC:OTX2;EXOC5|Ensembl:ENSG00000070367|HGNC:EXOC5;AP5M1|Ensembl:ENSG00000053770|HGNC:AP5M1;NAA30|Ensembl:ENSG00000139977|HGNC:NAA30
826|chr14|57450000|58250000,CCDC198|Ensembl:ENSG00000100557|HGNC:CCDC198;SLC35F4|Ensembl:ENSG00000151812|HGNC:SLC35F4;ARMH4|Ensembl:ENSG00000139971|HGNC:ARMH4;ACTR10|Ensembl:ENSG00000131966|HGNC:ACTR10;PSMA3|Ensembl:ENSG00000100567|HGNC:PSMA3
827|chr14|58250000|58450000,ARMH4|Ensembl:ENSG00000139971|HGNC:ARMH4;PSMA3|Ensembl:ENSG00000100567|HGNC:PSMA3;ARID4A|Ensembl:ENSG00000032219|HGNC:ARID4A;TOMM20L|Ensembl:ENSG00000196860|HGNC:TOMM20L;TIMM9|Ensembl:ENSG00000100575|HGNC:TIMM9;KIAA0586|Ensembl:ENSG00000100578|HGNC:KIAA0586
828|chr14|58450000|59050000,KIAA0586|Ensembl:ENSG00000100578|HGNC:KIAA0586;DACT1|Ensembl:ENSG00000165617|HGNC:DACT1
829|chr14|59100000|59550000,DAAM1|Ensembl:ENSG00000100592|HGNC:DAAM1;GPR135|Ensembl:ENSG00000181619|HGNC:GPR135;L3HYPDH|Ensembl:ENSG00000126790|HGNC:L3HYPDH;JKAMP|Ensembl:ENSG00000050130|HGNC:JKAMP;CCDC175|Ensembl:ENSG00000151838|HGNC:CCDC175
830|chr14|59650000|60600000,RTN1|Ensembl:ENSG00000139970|HGNC:RTN1;LRRC9|Ensembl:ENSG00000131951|HGNC:LRRC9;PCNX4|Ensembl:ENSG00000126773|HGNC:PCNX4;DHRS7|Ensembl:ENSG00000100612|HGNC:DHRS7;PPM1A|Ensembl:ENSG00000100614|HGNC:PPM1A;C14orf39|Ensembl:ENSG00000179008|HGNC:C14orf39;SIX6|Ensembl:ENSG00000184302|HGNC:SIX6
831|chr14|60600000|61300000,SIX1|Ensembl:ENSG00000126778|HGNC:SIX1;SIX4|Ensembl:ENSG00000100625|HGNC:SIX4;MNAT1|Ensembl:ENSG00000020426|HGNC:MNAT1;TRMT5|Ensembl:ENSG00000126814|HGNC:TRMT5;SLC38A6|Ensembl:ENSG00000139974|HGNC:SLC38A6;PRKCH|Ensembl:ENSG00000027075|HGNC:PRKCH;TMEM30B|Ensembl:ENSG00000182107|HGNC:TMEM30B
832|chr14|61300000|61900000,PRKCH|Ensembl:ENSG00000027075|HGNC:PRKCH;HIF1A|Ensembl:ENSG00000100644|HGNC:HIF1A;SNAPC1|Ensembl:ENSG00000023608|HGNC:SNAPC1;SYT16|Ensembl:ENSG00000139973|HGNC:SYT16
833|chr14|61900000|63350000,SYT16|Ensembl:ENSG00000139973|HGNC:SYT16;KCNH5|Ensembl:ENSG00000140015|HGNC:KCNH5;RHOJ|Ensembl:ENSG00000126785|HGNC:RHOJ;GPHB5|Ensembl:ENSG00000179600|HGNC:GPHB5
834|chr14|63350000|64950000,PPP2R5E|Ensembl:ENSG00000154001|HGNC:PPP2R5E;WDR89|Ensembl:ENSG00000140006|HGNC:WDR89;SGPP1|Ensembl:ENSG00000126821|HGNC:SGPP1;SYNE2|Ensembl:ENSG00000054654|HGNC:SYNE2;ESR2|Ensembl:ENSG00000140009|HGNC:ESR2;MTHFD1|Ensembl:ENSG00000100714|HGNC:MTHFD1;ZBTB25|Ensembl:ENSG00000089775|HGNC:ZBTB25;AKAP5|Ensembl:ENSG00000179841|HGNC:AKAP5;ZBTB1|Ensembl:ENSG00000126804|HGNC:ZBTB1;HSPA2|Ensembl:ENSG00000126803|HGNC:HSPA2;PPP1R36|Ensembl:ENSG00000165807|HGNC:PPP1R36;PLEKHG3|Ensembl:ENSG00000126822|HGNC:PLEKHG3;SPTB|Ensembl:ENSG00000070182|HGNC:SPTB;CHURC1|Ensembl:ENSG00000258289|HGNC:CHURC1;CHURC1-FNTB|Ensembl:ENSG00000125954|HGNC:CHURC1-FNTB;GPX2|Ensembl:ENSG00000176153|HGNC:GPX2;RAB15|Ensembl:ENSG00000139998|HGNC:RAB15
835|chr14|65000000|66150000,CHURC1-FNTB|Ensembl:ENSG00000125954|HGNC:CHURC1-FNTB;FNTB|Ensembl:ENSG00000257365|HGNC:FNTB;MAX|Ensembl:ENSG00000125952|HGNC:MAX;FUT8|Ensembl:ENSG00000033170|HGNC:FUT8
836|chr14|66150000|66250000,
837|chr14|66350000|67400000,CCDC196|Ensembl:ENSG00000196553|HGNC:CCDC196;GPHN|Ensembl:ENSG00000171723|HGNC:GPHN;FAM71D|Ensembl:ENSG00000172717|HGNC:FAM71D;MPP5|Ensembl:ENSG00000072415|HGNC:MPP5;ATP6V1D|Ensembl:ENSG00000100554|HGNC:ATP6V1D;EIF2S1|Ensembl:ENSG00000134001|HGNC:EIF2S1;PLEK2|Ensembl:ENSG00000100558|HGNC:PLEK2
838|chr14|67400000|67800000,PLEK2|Ensembl:ENSG00000100558|HGNC:PLEK2;TMEM229B|Ensembl:ENSG00000198133|HGNC:TMEM229B;PLEKHH1|Ensembl:ENSG00000054690|HGNC:PLEKHH1;PIGH|Ensembl:ENSG00000100564|HGNC:PIGH;ARG2|Ensembl:ENSG00000081181|HGNC:ARG2;VTI1B|Ensembl:ENSG00000100568|HGNC:VTI1B;RDH11|Ensembl:ENSG00000072042|HGNC:RDH11;RDH12|Ensembl:ENSG00000139988|HGNC:RDH12;ZFYVE26|Ensembl:ENSG00000072121|HGNC:ZFYVE26
839|chr14|67800000|68900000,ZFYVE26|Ensembl:ENSG00000072121|HGNC:ZFYVE26;RAD51B|Ensembl:ENSG00000182185|HGNC:RAD51B;ZFP36L1|Ensembl:ENSG00000185650|HGNC:ZFP36L1;ACTN1|Ensembl:ENSG00000072110|HGNC:ACTN1
840|chr14|68900000|69150000,ACTN1|Ensembl:ENSG00000072110|HGNC:ACTN1;DCAF5|Ensembl:ENSG00000139990|HGNC:DCAF5
841|chr14|69150000|69500000,DCAF5|Ensembl:ENSG00000139990|HGNC:DCAF5;EXD2|Ensembl:ENSG00000081177|HGNC:EXD2;GALNT16|Ensembl:ENSG00000100626|HGNC:GALNT16;ERH|Ensembl:ENSG00000100632|HGNC:ERH;SLC39A9|Ensembl:ENSG00000029364|HGNC:SLC39A9;PLEKHD1|Ensembl:ENSG00000175985|HGNC:PLEKHD1
